Name,Buy,Gender,Age,Prefecture,City,Rank
近藤 千代,2383,男,40,福井県,川崎市高津区,B
西之園 治,888,女,20,群馬県,清瀬市,B
村山 太郎,2957,女,20,和歌山県,横浜市旭区,S
山岸 春香,2745,男,20,愛知県,川崎市宮前区,C
笹田 淳,4318,女,40,富山県,川崎市川崎区,C
井上 和也,1891,男,40,兵庫県,匝瑳市,B
中村 知実,738,女,30,岩手県,川崎市中原区,C
佐藤 治,542,女,20,静岡県,長生郡長南町,S
小泉 香織,4160,女,40,京都府,横浜市港北区,A
加納 陽子,610,女,30,静岡県,三鷹市,S
工藤 さゆり,2380,女,40,熊本県,新宿区,C
青田 里佳,2745,男,40,神奈川県,長生郡長生村,C
渚 直樹,1734,女,40,大分県,西多摩郡檜原村,S
吉田 稔,2056,女,20,愛媛県,香取郡神崎町,C
青田 浩,651,男,20,奈良県,安房郡鋸南町,C
高橋 結衣,1367,男,40,静岡県,横浜市磯子区,B
中津川 淳,3236,男,30,愛媛県,新島村,S
津田 翼,149,男,20,鹿児島県,山武市,C
佐藤 零,2020,女,30,鳥取県,川崎市中原区,A
浜田 さゆり,192,男,40,静岡県,印旛郡印旛村,A
笹田 智也,1900,男,30,岡山県,府中市,C
宇野 春香,2179,男,30,千葉県,夷隅郡大多喜町,S
青田 結衣,2918,女,40,大分県,山武郡横芝光町,B
笹田 淳,652,女,30,愛知県,横浜市緑区,S
井上 くみ子,3368,女,40,香川県,中央区,S
宇野 学,3403,女,40,徳島県,長生郡長生村,B
吉本 洋介,4773,女,20,滋賀県,川崎市幸区,A
山口 くみ子,2876,男,30,宮城県,八丈島八丈町,C
杉山 学,950,男,30,鹿児島県,昭島市,S
松本 浩,1698,男,20,奈良県,香取郡神崎町,B
加納 真綾,1333,男,20,埼玉県,横浜市磯子区,A
藤本 幹,3028,男,20,熊本県,町田市,C
工藤 結衣,4009,女,30,福井県,横浜市西区,C
青山 亮介,4288,女,40,鹿児島県,君津市,C
山口 あすか,826,男,40,三重県,横浜市西区,B
小泉 千代,2990,女,30,奈良県,豊島区,A
佐藤 美加子,2079,男,30,福岡県,香取市,C
小泉 涼平,2150,女,30,静岡県,青梅市,B
江古田 知実,3124,女,30,徳島県,稲城市,B
原田 智也,1652,男,20,兵庫県,西東京市,S
杉山 翔太,3441,男,30,福島県,大網白里市,S
工藤 直樹,3853,男,20,岡山県,安房郡鋸南町,A
大垣 あすか,692,男,40,島根県,渋谷区,S
青山 七夏,3859,男,30,愛媛県,国分寺市,S
三宅 裕美子,2253,男,20,島根県,川崎市中原区,C
三宅 修平,4269,女,30,宮城県,横浜市磯子区,S
工藤 康弘,4987,男,20,富山県,神津島村,B
坂本 治,562,男,40,長野県,長生郡長生村,S
青山 裕美子,3583,男,30,徳島県,袖ケ浦市,A
三宅 零,2153,男,20,宮城県,目黒区,A
青田 あすか,4030,男,30,宮城県,青ヶ島村,S
野村 陽子,4388,女,40,鳥取県,山武郡芝山町,A
宮沢 零,1818,女,40,香川県,墨田区,C
高橋 洋介,1727,男,20,山形県,大田区,A
鈴木 美加子,1963,女,20,東京都,横浜市緑区,C
井上 零,4780,女,40,青森県,鴨川市,S
加藤 翼,1382,男,30,広島県,杉並区,S
三宅 加奈,1110,女,30,群馬県,川崎市宮前区,S
藤本 英樹,2365,男,30,徳島県,足立区,A
若松 修平,2685,女,40,大阪府,大島町,C
小泉 花子,3482,男,20,大分県,羽村市,A
山口 陽子,3521,女,20,山梨県,長生郡白子町,B
松本 拓真,3364,男,20,千葉県,江戸川区,C
渡辺 零,2232,男,30,三重県,八王子市,A
小林 香織,2084,男,40,石川県,山武郡芝山町,A
中島 結衣,3459,男,30,山口県,長生郡睦沢町,A
石田 幹,2429,女,20,沖縄県,世田谷区,B
青山 裕樹,500,女,30,岐阜県,西多摩郡瑞穂町,B
工藤 聡太郎,1467,女,30,埼玉県,豊島区,A
宮沢 稔,537,女,20,秋田県,世田谷区,S
廣川 真綾,3992,女,20,千葉県,長生郡長柄町,C
渚 充,2223,男,30,埼玉県,八街市,A
山本 拓真,333,女,40,東京都,小金井市,B
加藤 さゆり,2516,女,30,石川県,横浜市栄区,A
浜田 翼,3132,女,30,佐賀県,浦安市,S
田中 春香,2690,男,40,高知県,印旛郡栄町,C
杉山 充,4930,女,30,高知県,横浜市都筑区,S
西之園 裕美子,1593,男,30,高知県,神津島村,S
加藤 翔太,2452,男,20,鳥取県,長生郡長南町,B
宇野 浩,200,男,20,千葉県,品川区,C
山田 亮介,4762,男,40,北海道,清瀬市,B
松本 結衣,3355,女,40,佐賀県,利島村,C
中村 幹,4035,女,30,山形県,練馬区,B
青田 洋介,4646,女,20,北海道,山武郡芝山町,C
小林 真綾,1498,男,40,奈良県,西多摩郡瑞穂町,A
青田 花子,3424,男,30,秋田県,横浜市金沢区,S
木村 舞,2734,女,40,愛知県,八王子市,B
斉藤 浩,2018,女,20,徳島県,西多摩郡瑞穂町,C
工藤 直樹,4794,女,30,徳島県,狛江市,B
伊藤 舞,3664,女,40,香川県,中野区,S
杉山 裕太,4865,女,40,岡山県,川崎市川崎区,A
佐々木 千代,1495,女,20,神奈川県,渋谷区,B
高橋 花子,3273,女,40,長野県,横浜市泉区,C
佐藤 翔太,774,女,30,長野県,立川市,A
加納 里佳,3134,男,20,和歌山県,香取郡神崎町,C
加藤 加奈,1803,女,40,大分県,日野市,B
田辺 香織,1886,女,40,大阪府,横浜市港南区,B
斉藤 舞,973,女,30,京都府,八王子市,C
藤本 裕美子,1211,男,20,兵庫県,世田谷区,S
青田 花子,2202,女,40,高知県,南房総市,B
近藤 明美,1769,男,20,大分県,横浜市鶴見区,B
加納 桃子,4212,男,40,茨城県,安房郡鋸南町,S
喜嶋 直樹,2764,女,40,佐賀県,富津市,B
吉本 裕美子,2935,女,40,兵庫県,横浜市都筑区,S
中村 さゆり,2881,女,20,徳島県,富津市,B
喜嶋 翔太,1921,男,30,岐阜県,国分寺市,C
佐々木 あすか,263,男,30,宮崎県,君津市,A
大垣 真綾,1107,女,20,茨城県,匝瑳市,A
山口 千代,1692,女,20,福島県,北区,C
喜嶋 亮介,3793,男,30,京都府,四街道市,S
工藤 明美,4972,男,30,滋賀県,夷隅郡大多喜町,S
喜嶋 和也,4917,女,40,青森県,目黒区,S
渚 涼平,2322,女,20,神奈川県,世田谷区,C
笹田 裕美子,2495,女,40,山形県,中央区,C
野村 千代,4405,女,40,北海道,あきる野市,A
井高 直子,3038,女,40,秋田県,四街道市,C
渡辺 あすか,1966,男,20,熊本県,西多摩郡瑞穂町,B
加納 加奈,2706,女,20,新潟県,長生郡睦沢町,C
青田 あすか,2966,男,30,福岡県,長生郡睦沢町,S
木村 治,2686,女,40,静岡県,山武郡九十九里町,C
井上 真綾,2106,女,20,群馬県,横浜市港北区,A
西之園 加奈,3081,女,20,北海道,印旛郡本埜村,C
吉本 明美,876,男,30,鹿児島県,町田市,C
江古田 くみ子,2667,男,30,大分県,荒川区,B
渚 学,1620,女,40,鹿児島県,青ヶ島村,B
田中 篤司,3309,男,40,大阪府,川崎市幸区,S
藤本 結衣,1164,女,20,新潟県,あきる野市,C
喜嶋 真綾,4533,女,40,福井県,八丈島八丈町,B
鈴木 直樹,4898,男,20,富山県,夷隅郡大多喜町,S
山本 康弘,3025,女,30,香川県,江東区,C
大垣 七夏,4432,女,20,千葉県,台東区,S
坂本 京助,1537,女,30,三重県,西多摩郡檜原村,C
小林 康弘,293,女,40,千葉県,利島村,S
吉本 七夏,3286,女,30,群馬県,国分寺市,S
加藤 修平,4296,男,20,埼玉県,西多摩郡日の出町,S
小林 拓真,2053,男,40,岐阜県,千代田区,C
加藤 直樹,2792,女,20,石川県,長生郡白子町,S
三宅 真綾,2971,男,20,神奈川県,あきる野市,B
田中 裕美子,1662,女,30,山梨県,長生郡長柄町,A
加納 涼平,4370,男,40,兵庫県,武蔵野市,B
井高 舞,2659,女,30,福島県,長生郡睦沢町,A
青山 千代,1637,女,30,高知県,西東京市,S
喜嶋 涼平,3316,女,20,宮崎県,稲城市,C
山田 千代,4249,女,30,長崎県,川崎市多摩区,B
桐山 結衣,137,女,30,鹿児島県,新宿区,B
近藤 充,2962,男,20,栃木県,青ヶ島村,C
木村 春香,2480,男,20,大阪府,横浜市鶴見区,S
大垣 桃子,2243,男,20,岩手県,長生郡睦沢町,C
井高 七夏,1770,男,40,群馬県,利島村,S
廣川 健一,4135,男,20,北海道,日野市,A
喜嶋 陽一,3995,男,20,滋賀県,青梅市,A
小泉 亮介,1943,男,30,兵庫県,羽村市,C
佐々木 治,3834,男,40,鳥取県,小金井市,A
鈴木 充,4118,男,30,広島県,我孫子市,C
宇野 花子,4177,男,40,宮城県,羽村市,S
中津川 太郎,842,女,30,徳島県,横浜市神奈川区,S
小泉 七夏,1344,男,30,三重県,横浜市磯子区,S
野村 英樹,3837,女,30,佐賀県,横浜市港北区,B
野村 浩,1803,男,40,愛知県,杉並区,B
西之園 さゆり,116,男,40,群馬県,八街市,B
鈴木 淳,2312,女,30,鹿児島県,福生市,C
青田 花子,885,女,40,熊本県,川崎市高津区,S
斉藤 修平,4264,女,40,大阪府,御蔵島村,B
浜田 裕美子,639,女,30,和歌山県,香取郡神崎町,C
山本 真綾,2463,女,40,徳島県,国分寺市,A
吉田 零,3892,男,40,茨城県,墨田区,B
原田 香織,2396,女,20,長崎県,利島村,A
加藤 直子,3084,女,40,山梨県,東大和市,A
三宅 稔,4566,男,40,大阪府,横浜市南区,S
中島 裕太,2241,男,30,奈良県,印西市,S
渡辺 康弘,993,女,20,熊本県,浦安市,S
山田 京助,405,男,40,佐賀県,匝瑳市,C
山口 智也,2781,男,20,福島県,三宅島三宅村,B
原田 英樹,4734,男,20,長崎県,川崎市幸区,A
杉山 舞,4431,男,40,高知県,三鷹市,B
近藤 治,1989,男,20,兵庫県,印旛郡本埜村,C
加納 康弘,1360,女,40,福井県,長生郡長生村,C
松本 翔太,3797,男,20,新潟県,国分寺市,C
吉本 加奈,700,女,30,兵庫県,横浜市緑区,S
加藤 英樹,1406,女,20,山梨県,富里市,C
山口 和也,501,女,40,秋田県,品川区,B
加藤 花子,2254,男,30,岩手県,君津市,S
若松 香織,3222,男,30,高知県,川崎市高津区,A
佐藤 香織,1952,女,20,静岡県,いすみ市,A
桐山 洋介,2057,女,20,千葉県,白井市,B
三宅 直樹,3117,男,30,宮崎県,稲城市,B
廣川 さゆり,3324,男,20,岐阜県,足立区,A
杉山 太一,807,男,30,静岡県,利島村,C
宮沢 篤司,1017,男,30,兵庫県,横浜市戸塚区,A
青田 香織,723,男,40,新潟県,板橋区,C
村山 聡太郎,1217,男,30,三重県,横浜市港北区,A
近藤 くみ子,2578,男,20,山口県,いすみ市,B
津田 香織,3814,男,30,沖縄県,西多摩郡瑞穂町,A
青田 花子,4275,女,40,大阪府,日野市,S
桐山 学,3223,女,40,沖縄県,練馬区,A
野村 幹,2882,女,20,愛知県,横浜市保土ケ谷区,B
吉本 陽子,2490,男,30,千葉県,香取郡東庄町,C
渡辺 くみ子,681,女,40,山口県,富津市,A
佐藤 陽一,2126,男,20,福島県,横浜市青葉区,A
小林 涼平,2405,男,20,秋田県,西多摩郡檜原村,A
山田 和也,134,女,20,神奈川県,鴨川市,A
小泉 七夏,267,女,30,青森県,西多摩郡檜原村,B
工藤 修平,2823,男,20,茨城県,香取郡多古町,S
中津川 太郎,3042,女,40,愛媛県,横浜市旭区,A
藤本 洋介,1188,女,30,北海道,川崎市多摩区,C
伊藤 涼平,4462,男,20,熊本県,八街市,S
笹田 涼平,4278,男,20,高知県,君津市,S
村山 洋介,739,男,30,神奈川県,大田区,A
近藤 千代,2454,男,40,徳島県,横浜市旭区,A
中島 くみ子,1824,女,30,神奈川県,横浜市泉区,A
喜嶋 七夏,4013,男,40,大分県,横浜市緑区,B
高橋 洋介,2014,男,30,埼玉県,港区,S
廣川 亮介,2255,男,40,茨城県,横浜市西区,S
村山 充,4984,女,20,三重県,品川区,B
坂本 春香,3650,女,20,香川県,山武郡九十九里町,S
山田 七夏,3365,男,30,滋賀県,港区,B
吉田 裕美子,1879,男,30,埼玉県,匝瑳市,S
坂本 京助,3391,女,30,鳥取県,白井市,B
三宅 翼,4728,女,40,香川県,西多摩郡瑞穂町,S
吉田 直人,1666,男,20,和歌山県,港区,C
吉田 涼平,4013,男,30,青森県,渋谷区,B
渚 あすか,736,女,20,宮崎県,三鷹市,B
三宅 健一,4212,女,30,香川県,千代田区,A
青田 健一,4519,女,30,東京都,横浜市金沢区,S
吉田 結衣,3523,女,40,和歌山県,横浜市保土ケ谷区,C
吉田 智也,3826,女,20,鳥取県,江東区,C
鈴木 修平,4568,男,40,山形県,富里市,B
田中 くみ子,1592,女,40,沖縄県,調布市,S
田中 七夏,1250,男,40,岩手県,港区,A
田中 充,3176,男,20,岩手県,千代田区,S
山田 真綾,2831,男,20,愛知県,調布市,S
井上 陽子,2212,男,20,山口県,国立市,C
伊藤 裕美子,2663,女,20,宮崎県,長生郡長南町,C
山本 くみ子,1048,男,20,香川県,横浜市青葉区,C
吉田 京助,4043,女,20,愛知県,八丈島八丈町,B
藤本 涼平,107,女,20,栃木県,八王子市,B
工藤 くみ子,4246,女,40,和歌山県,新島村,C
中津川 修平,4499,男,40,愛媛県,青梅市,B
山本 舞,3355,男,20,石川県,山武市,S
村山 直子,172,男,40,山梨県,香取郡東庄町,A
杉山 晃,3386,女,20,徳島県,山武郡九十九里町,C
松本 翔太,3807,男,30,群馬県,羽村市,S
鈴木 稔,3632,男,30,神奈川県,袖ケ浦市,A
杉山 治,3732,男,30,宮城県,安房郡鋸南町,C
青田 舞,2687,女,30,山口県,鴨川市,C
小林 晃,1592,男,20,青森県,中央区,S
井高 さゆり,2369,男,40,神奈川県,横浜市戸塚区,S
渚 くみ子,3466,女,30,石川県,南房総市,B
石田 春香,403,男,30,長崎県,清瀬市,C
中津川 春香,982,女,20,愛媛県,安房郡鋸南町,B
杉山 さゆり,1318,男,30,宮崎県,羽村市,C
吉本 真綾,4351,男,40,岐阜県,中野区,B
野村 健一,2217,女,20,京都府,山武市,S
村山 篤司,2572,女,40,鳥取県,鴨川市,B
石田 太一,714,女,30,長野県,江戸川区,B
佐々木 里佳,2193,女,30,宮崎県,文京区,C
田中 くみ子,1608,男,40,熊本県,川崎市幸区,A
津田 浩,2954,女,30,滋賀県,昭島市,A
西之園 春香,4582,男,20,千葉県,青ヶ島村,A
杉山 浩,920,男,20,神奈川県,北区,A
渚 太郎,1878,男,20,福井県,台東区,S
青田 健一,4163,女,30,茨城県,山武郡九十九里町,B
中島 千代,653,男,40,岡山県,横浜市青葉区,S
吉本 直樹,4198,女,30,福井県,新島村,B
喜嶋 加奈,3290,男,20,京都府,西東京市,A
山岸 舞,1231,男,40,佐賀県,長生郡睦沢町,A
石田 里佳,3445,男,40,神奈川県,東大和市,S
石田 太一,2544,男,20,山口県,横浜市金沢区,B
坂本 舞,1793,男,20,大分県,中央区,B
坂本 結衣,3312,男,20,秋田県,川崎市多摩区,B
大垣 直子,153,男,20,滋賀県,練馬区,S
吉田 太郎,3627,女,40,群馬県,大島町,C
田中 陽一,4730,男,20,石川県,袖ケ浦市,A
大垣 桃子,3199,女,30,山口県,夷隅郡大多喜町,B
浜田 篤司,1932,男,30,広島県,横浜市保土ケ谷区,A
青山 裕樹,4364,女,40,山形県,白井市,A
伊藤 真綾,4534,男,30,山形県,印西市,B
青山 裕美子,4819,男,20,熊本県,西多摩郡奥多摩町,S
斉藤 花子,3300,女,20,山梨県,横浜市磯子区,C
渚 健一,1211,女,20,島根県,横浜市金沢区,A
野村 加奈,1120,女,20,佐賀県,小金井市,S
原田 美加子,831,男,30,山口県,印旛郡酒々井町,A
近藤 香織,4696,女,40,和歌山県,三宅島三宅村,C
原田 幹,1967,女,20,京都府,横浜市西区,S
佐々木 知実,4156,女,40,岡山県,渋谷区,C
大垣 さゆり,2260,女,30,千葉県,横浜市泉区,C
吉本 洋介,2685,男,40,青森県,国分寺市,S
山岸 和也,3651,女,20,栃木県,川崎市川崎区,B
加納 浩,1637,女,20,東京都,渋谷区,B
大垣 七夏,4524,女,20,北海道,利島村,B
若松 さゆり,3720,女,40,宮崎県,東村山市,S
津田 学,3722,男,40,新潟県,杉並区,B
吉本 健一,3730,女,40,宮崎県,西多摩郡瑞穂町,B
津田 真綾,2884,女,40,富山県,墨田区,C
大垣 香織,4849,女,30,島根県,千代田区,A
工藤 裕美子,2670,女,30,神奈川県,香取市,B
吉本 和也,2134,女,30,山口県,文京区,A
田辺 和也,4349,男,30,北海道,墨田区,B
村山 七夏,3187,女,20,奈良県,富里市,A
原田 浩,3001,男,20,奈良県,青梅市,C
伊藤 涼平,2649,女,20,山梨県,北区,S
三宅 直子,3106,女,30,岐阜県,江東区,C
近藤 里佳,4664,男,40,大分県,西東京市,S
加藤 修平,4893,男,40,埼玉県,墨田区,A
斉藤 春香,1544,女,30,和歌山県,狛江市,A
桐山 さゆり,2950,女,40,鹿児島県,江戸川区,C
村山 直樹,2467,男,20,岐阜県,夷隅郡大多喜町,B
笹田 英樹,4160,女,30,岡山県,山武郡九十九里町,B
喜嶋 桃子,1433,男,40,長崎県,夷隅郡大多喜町,S
宇野 裕美子,2043,女,30,岩手県,御蔵島村,A
木村 直子,1346,女,30,熊本県,目黒区,B
宮沢 浩,3501,男,40,群馬県,国立市,C
松本 治,2730,女,20,山口県,印旛郡酒々井町,A
佐々木 太一,3883,女,40,徳島県,横浜市南区,C
青田 真綾,3599,男,30,佐賀県,世田谷区,S
山田 涼平,2288,男,30,岩手県,川崎市幸区,B
桐山 陽子,4525,男,30,大阪府,横浜市港北区,S
高橋 美加子,3847,男,20,大分県,目黒区,A
青山 充,3081,女,20,愛媛県,横浜市都筑区,S
佐藤 美加子,4080,女,20,徳島県,夷隅郡大多喜町,C
鈴木 稔,4883,男,30,静岡県,青梅市,S
松本 健一,2574,女,20,滋賀県,西多摩郡日の出町,A
原田 花子,4011,女,40,宮城県,夷隅郡御宿町,B
藤本 結衣,4593,男,40,京都府,港区,B
山口 明美,4079,男,20,三重県,横浜市港南区,C
若松 香織,2680,女,20,広島県,横浜市磯子区,B
井上 さゆり,777,女,40,沖縄県,長生郡白子町,B
江古田 桃子,2763,男,30,岩手県,川崎市中原区,A
野村 香織,2684,女,30,石川県,江戸川区,B
山本 康弘,3638,男,20,島根県,杉並区,S
村山 洋介,314,女,20,広島県,鴨川市,S
笹田 充,2041,女,20,石川県,安房郡鋸南町,B
小林 和也,4811,男,40,福島県,千代田区,C
渚 花子,2062,男,40,香川県,小金井市,S
井上 陽子,3004,男,40,鳥取県,八街市,C
渚 千代,1951,男,20,宮崎県,小平市,B
原田 修平,4179,男,40,大分県,横浜市緑区,B
木村 亮介,3153,男,30,三重県,横浜市都筑区,A
青山 七夏,4647,女,30,奈良県,中野区,C
